"Timestamp","Latency (ms)"
"2023-08-23T13:06:08.617952","1001"
"2023-08-23T13:06:09.790301","1000"
"2023-08-23T13:06:10.979479","1000"
"2023-08-23T13:06:12.165058","1000"
"2023-08-23T13:06:13.386873","1001"
"2023-08-23T13:06:14.589003","1000"
"2023-08-23T13:06:15.816666","1000"
"2023-08-23T13:06:17.013523","1002"
"2023-08-23T13:06:18.197972","1000"
"2023-08-23T13:06:19.380983","1000"
"2023-08-23T13:06:20.567302","1000"
"2023-08-23T13:06:21.734714","1000"
"2023-08-23T13:06:22.938370","1000"
"2023-08-23T13:06:24.128257","1000"
"2023-08-23T13:06:25.309907","1000"
"2023-08-23T13:06:26.505159","1000"
"2023-08-23T13:06:27.694713","1000"
"2023-08-23T13:06:28.901514","1000"
"2023-08-23T13:06:30.088992","1000"
"2023-08-23T13:06:31.279979","1000"
"2023-08-23T13:06:32.471083","1001"
"2023-08-23T13:06:33.648964","1000"
"2023-08-23T13:06:34.842886","1000"
"2023-08-23T13:06:36.029629","1000"
"2023-08-23T13:06:37.213222","1000"
"2023-08-23T13:06:38.404216","1000"
"2023-08-23T13:06:39.598267","1000"
"2023-08-23T13:06:40.798863","1001"
"2023-08-23T13:06:41.970962","1001"
"2023-08-23T13:06:43.129437","1000"
"2023-08-23T13:06:44.320882","1001"
"2023-08-23T13:06:45.525457","1000"
"2023-08-23T13:06:46.726336","1002"
"2023-08-23T13:06:47.943806","1000"
"2023-08-23T13:06:49.153008","1000"
"2023-08-23T13:06:50.350951","1000"
"2023-08-23T13:06:51.537715","1000"
"2023-08-23T13:06:52.697066","1000"
"2023-08-23T13:06:53.891261","1001"
"2023-08-23T13:06:55.078384","1000"
"2023-08-23T13:06:56.292649","1000"
"2023-08-23T13:06:57.488400","1000"
"2023-08-23T13:06:58.675480","1000"
"2023-08-23T13:06:59.884504","1000"
"2023-08-23T13:07:01.069251","1000"
"2023-08-23T13:07:02.261796","1000"
"2023-08-23T13:07:03.443740","1001"
"2023-08-23T13:07:04.620956","1000"
"2023-08-23T13:07:05.787122","1000"
"2023-08-23T13:07:06.967723","1000"
"2023-08-23T13:07:08.162871","1000"
"2023-08-23T13:07:09.405141","1000"
"2023-08-23T13:07:10.587213","1000"
"2023-08-23T13:07:11.816217","1001"
"2023-08-23T13:07:12.978529","1000"
"2023-08-23T13:07:14.164857","1001"
"2023-08-23T13:07:15.342582","1000"
"2023-08-23T13:07:16.586358","998"
"2023-08-23T13:07:17.841132","1001"
"2023-08-23T13:07:19.034681","1000"
"2023-08-23T13:07:20.239096","1001"
"2023-08-23T13:07:21.432610","1000"
"2023-08-23T13:07:22.617236","1000"
"2023-08-23T13:07:23.799002","1001"
"2023-08-23T13:07:24.992820","1000"
"2023-08-23T13:07:26.174469","1001"
"2023-08-23T13:07:27.365836","1001"
"2023-08-23T13:07:28.551217","1000"
"2023-08-23T13:07:29.730984","1000"
"2023-08-23T13:07:30.891170","1000"
"2023-08-23T13:07:32.066356","1001"
"2023-08-23T13:07:33.253036","1001"
"2023-08-23T13:07:34.436344","1000"
"2023-08-23T13:07:35.608908","1000"
"2023-08-23T13:07:36.780109","1000"
"2023-08-23T13:07:37.971108","1001"
"2023-08-23T13:07:39.141802","1000"
"2023-08-23T13:07:40.321144","1000"
"2023-08-23T13:07:41.521002","1000"
"2023-08-23T13:07:42.704930","1000"
"2023-08-23T13:07:43.888636","1001"
"2023-08-23T13:07:45.082122","1000"
"2023-08-23T13:07:46.272240","1000"
"2023-08-23T13:07:47.495857","1000"
"2023-08-23T13:07:48.664083","1000"
"2023-08-23T13:07:49.863498","1000"
"2023-08-23T13:07:51.041457","1000"
"2023-08-23T13:07:52.244893","1000"
"2023-08-23T13:07:53.435585","1001"
"2023-08-23T13:07:54.633216","1000"
"2023-08-23T13:07:55.811595","1000"
"2023-08-23T13:07:57.001382","1001"
"2023-08-23T13:07:58.183891","1000"
"2023-08-23T13:07:59.370742","1001"
"2023-08-23T13:08:00.540277","1000"
"2023-08-23T13:08:01.721765","1000"
"2023-08-23T13:08:02.884629","1000"
"2023-08-23T13:08:04.055103","1000"
"2023-08-23T13:08:05.232686","1000"
"2023-08-23T13:08:06.431133","1002"
"2023-08-23T13:08:07.615316","1000"
"2023-08-23T13:08:08.775951","1001"
"2023-08-23T13:14:09.951937","181001"
"2023-08-23T13:14:11.183386","1000"
"2023-08-23T13:14:12.407209","1001"
"2023-08-23T13:14:13.574904","1000"
"2023-08-23T13:14:14.779547","1000"
"2023-08-23T13:14:15.984951","1000"
"2023-08-23T13:14:17.173330","1001"
"2023-08-23T13:14:18.414348","1000"
"2023-08-23T13:14:19.617500","1000"
"2023-08-23T13:14:20.798972","1000"
"2023-08-23T13:14:22.009442","1000"
"2023-08-23T13:14:23.226572","1000"
"2023-08-23T13:14:24.403128","1000"
"2023-08-23T13:14:25.603442","1000"
"2023-08-23T13:14:26.797053","1000"
"2023-08-23T13:14:27.983189","1001"
"2023-08-23T13:14:29.163611","1000"
"2023-08-23T13:14:30.348851","1001"
"2023-08-23T13:14:31.543550","1000"
"2023-08-23T13:14:32.735403","1000"
"2023-08-23T13:14:33.933214","1000"
"2023-08-23T13:14:35.118462","1000"
"2023-08-23T13:14:36.300902","1000"
"2023-08-23T13:14:37.504724","1000"
"2023-08-23T13:14:38.732570","1000"
"2023-08-23T13:14:39.916390","1000"
"2023-08-23T13:14:41.124485","1000"
